Date,AAPL,SPY
2021-06-08,124.03016662597656,398.9235534667969
2021-06-09,124.41182708740234,398.32843017578125
2021-06-10,123.41365814208984,400.1800231933594
2021-06-11,124.62712860107422,400.84130859375
2021-06-14,127.69019317626953,401.73876953125
2021-06-15,126.86814880371094,401.001953125
2021-06-16,127.36723327636719,398.762939453125
2021-06-17,128.9722137451172,398.6307067871094
2021-06-18,127.67063903808594,393.2530517578125
2021-06-21,129.4712677001953,398.8828125
2021-06-22,131.11532592773438,401.0152893066406
2021-06-23,130.84132385253906,400.5319519042969
2021-06-24,130.5575408935547,402.90142822265625
2021-06-25,130.26397705078125,404.33258056640625
2021-06-28,131.8982696533203,405.14764404296875
2021-06-29,133.41514587402344,405.3656921386719
2021-06-30,134.03167724609375,405.7068786621094
2021-07-01,134.33502197265625,407.95306396484375
2021-07-02,136.96751403808594,411.07135009765625
2021-07-06,138.9834747314453,410.322509765625
2021-07-07,141.47894287109375,411.7726745605469
2021-07-08,140.17738342285156,408.4175109863281
2021-07-09,142.00741577148438,412.7773132324219
2021-07-12,141.41046142578125,414.2558288574219
2021-07-13,142.5260467529297,412.8435974121094
2021-07-14,145.96099853515625,413.4596862792969
2021-07-15,145.30531311035156,412.04754638671875
2021-07-16,143.26002502441406,408.81561279296875
2021-07-19,139.4042510986328,402.7782287597656
2021-07-20,143.02516174316406,408.5501708984375
2021-07-21,142.29119873046875,411.85791015625
2021-07-22,143.6613006591797,412.720458984375
2021-07-23,145.38365173339844,416.9664611816406
2021-07-26,145.80441284179688,417.9900817871094
2021-07-27,143.63192749023438,416.0850830078125
2021-07-28,141.8801727294922,415.9144592285156
2021-07-29,142.5260467529297,417.6394348144531
2021-07-30,142.74136352539062,415.61114501953125
2021-08-02,142.4086151123047,414.7392272949219
2021-08-03,144.20928955078125,418.11328125
2021-08-04,143.8080596923828,416.0566711425781
2021-08-05,143.9156951904297,418.6914978027344
2021-08-06,143.22962951660156,419.38336181640625
2021-08-09,143.1806640625,419.0421142578125
2021-08-10,142.70042419433594,419.5634460449219
2021-08-11,142.9552001953125,420.60601806640625
2021-08-12,145.92486572265625,421.8664855957031
2021-08-13,146.1306915283203,422.63421630859375
2021-08-16,148.1104278564453,423.6294250488281
2021-08-17,147.198974609375,420.8524169921875
2021-08-18,143.44525146484375,416.2461853027344
2021-08-19,143.77850341796875,416.8906555175781
2021-08-20,145.23883056640625,420.2079162597656
2021-08-23,146.7285614013672,423.9042053222656
2021-08-24,146.64031982421875,424.5771789550781
2021-08-25,145.40545654296875,425.46807861328125
2021-08-26,144.601806640625,422.95648193359375
2021-08-27,145.64065551757812,426.7381286621094
2021-08-30,150.07064819335938,428.6147766113281
2021-08-31,148.8063507080078,427.9797058105469
2021-09-01,149.4727783203125,428.2071533203125
2021-09-02,150.59010314941406,429.5246276855469
2021-09-03,151.2271270751953,429.4203186035156
2021-09-07,153.569580078125,427.8848876953125
2021-09-08,152.02102661132812,427.3636169433594
2021-09-09,151.00172424316406,425.5345153808594
2021-09-10,146.00331115722656,422.1792297363281
2021-09-13,146.57174682617188,423.2597351074219
2021-09-14,145.17018127441406,420.9756774902344
2021-09-15,146.06210327148438,424.4918518066406
2021-09-16,145.82684326171875,423.8189392089844
2021-09-17,143.15121459960938,419.69049072265625
2021-09-20,140.0933837890625,412.6925048828125
2021-09-21,140.5736083984375,412.3027038574219
2021-09-22,142.9454345703125,416.3246154785156
2021-09-23,143.9059295654297,421.3829650878906
2021-09-24,143.9940948486328,422.0770263671875
2021-09-27,142.4749755859375,420.86956787109375
2021-09-28,139.08389282226562,412.3882751464844
2021-09-29,139.985595703125,413.08233642578125
2021-09-30,138.6820526123047,408.03350830078125
2021-10-01,139.8091583251953,412.8826904296875
2021-10-04,136.36903381347656,407.5581359863281
2021-10-05,138.29981994628906,411.7987365722656
2021-10-06,139.17210388183594,413.5102233886719
2021-10-07,140.43637084960938,417.0853271484375
2021-10-08,140.05416870117188,416.3246154785156
2021-10-11,139.96595764160156,413.3105773925781
2021-10-12,138.69187927246094,412.29315185546875
2021-10-13,138.1038360595703,413.7763977050781
2021-10-14,140.89706420898438,420.73638916015625
2021-10-15,141.95553588867188,423.9406433105469
2021-10-18,143.6315155029297,425.19573974609375
2021-10-19,145.79750061035156,428.47607421875
2021-10-20,146.2875213623047,430.1590270996094
2021-10-21,146.5031280517578,431.281005859375
2021-10-22,145.72889709472656,430.8340759277344
2021-10-25,145.6798858642578,433.14453125
2021-10-26,146.34632873535156,433.5343933105469
2021-10-27,145.8856658935547,431.61376953125
2021-10-28,149.53160095214844,435.7783508300781
2021-10-29,146.81674194335938,436.66259765625
2021-11-01,145.9934844970703,437.4137268066406
2021-11-02,147.03237915039062,439.1822509765625
2021-11-03,148.47308349609375,441.86358642578125
2021-11-04,147.9536590576172,443.94586181640625
