Date,AAPL,ABT,ADBE,AMZN,BAC,CMCSA,COST,CRM,CSCO,CVX,DHR,DIS,GOOG,HD,INTC,JPM,KO,LLY,MA,MCD,MDT,META,MRK,MSFT,NFLX,NKE,NVDA,ORCL,PEP,PFE,PG,SPY,T,TMO,TSLA,UNH,V,VZ,WMT,XOM
2021-04-12,128.21615600585938,112.02691650390625,506.0299987792969,168.96949768066406,36.06382751464844,47.7270393371582,346.8248596191406,227.13247680664062,45.72676467895508,85.32951354980469,204.8346710205078,184.21429443359375,112.07332611083984,289.2653503417969,59.491233825683594,140.1121063232422,46.964111328125,173.89944458007812,371.1327209472656,209.7354736328125,107.86566925048828,310.07861328125,64.39592742919922,246.9873809814453,552.780029296875,128.98280334472656,15.173285484313965,71.85723876953125,125.98930358886719,30.313283920288086,123.2351303100586,388.8721618652344,17.278154373168945,470.817626953125,233.9933319091797,355.1176452636719,214.7154541015625,45.02976989746094,43.91177749633789,46.96754455566406
2021-04-13,131.33265686035156,113.85020446777344,514.8599853515625,170.0,35.397647857666016,48.22831344604492,347.20513916015625,230.34942626953125,45.80656433105469,85.71517181396484,211.81256103515625,183.22650146484375,112.69363403320312,288.91363525390625,59.318416595458984,138.4410400390625,46.73523712158203,174.57852172851562,369.4619140625,210.0623321533203,109.49528503417969,308.30694580078125,64.5733413696289,249.47740173339844,553.72998046875,126.05652618408203,15.642678260803223,72.3764419555664,126.01576232910156,30.469078063964844,121.60600280761719,390.0245361328125,17.08783721923828,479.59136962890625,254.10667419433594,353.4377746582031,214.27914428710938,45.092376708984375,43.77671813964844,47.145263671875
2021-04-14,128.98800659179688,112.86553955078125,510.6300048828125,166.64999389648438,35.901790618896484,47.709144592285156,345.2657775878906,226.3977508544922,45.54942321777344,87.41706085205078,206.9804229736328,185.17245483398438,112.07579803466797,288.5708923339844,58.38161087036133,135.85350036621094,46.72643280029297,175.0280303955078,369.6476135253906,209.1451416015625,109.73443603515625,301.3995361328125,64.5479965209961,246.6785430908203,540.02001953125,124.84825134277344,15.241124153137207,72.5180435180664,125.18765258789062,30.477266311645508,122.04705810546875,388.69256591796875,17.1455078125,472.8551940917969,244.07666015625,354.5041198730469,215.20985412597656,45.15498733520508,43.761016845703125,48.50774383544922
2021-04-15,131.40106201171875,115.13213348388672,523.25,168.95449829101562,34.87550735473633,48.461036682128906,350.6181945800781,231.34231567382812,45.7888298034668,86.7044448852539,211.59454345703125,183.66110229492188,114.15444946289062,291.023681640625,59.13651657104492,136.71604919433594,46.946502685546875,177.82083129882812,377.6302490234375,210.02601623535156,111.46147155761719,306.37603759765625,64.76766967773438,250.45220947265625,549.219970703125,126.17923736572266,16.09935760498047,73.90573120117188,125.36383056640625,30.829843521118164,123.52313232421875,392.8681335449219,17.157045364379883,489.0180358886719,246.28334045410156,368.0754089355469,219.37872314453125,45.15498733520508,44.024864196777344,48.22002029418945
2021-04-16,131.06887817382812,115.51300048828125,525.0800170898438,169.9720001220703,35.24460983276367,49.329288482666016,352.4434814453125,230.26010131835938,46.81739807128906,86.31878662109375,212.00445556640625,184.97488403320312,114.20912170410156,295.83880615234375,58.89094161987305,137.73126220703125,47.254615783691406,181.00579833984375,377.31768798828125,211.66058349609375,111.5146255493164,304.74371337890625,65.4520034790039,251.64901733398438,546.5399780273438,126.78337860107422,15.875130653381348,74.52874755859375,126.99358367919922,31.625192642211914,123.53213500976562,394.1812744140625,17.272384643554688,487.57391357421875,246.5933380126953,369.0191345214844,219.50477600097656,45.60887908935547,44.16621398925781,47.949214935302734
2021-04-19,131.73321533203125,115.68019104003906,516.1699829101562,168.60049438476562,35.262603759765625,48.461036682128906,351.3312072753906,228.86013793945312,46.861724853515625,86.57030487060547,211.07119750976562,185.14280700683594,114.43975830078125,294.7297058105469,57.87229537963867,137.147216796875,47.53630828857422,181.37879943847656,373.3995666503906,210.50726318359375,111.70945739746094,300.82220458984375,65.61251831054688,249.71871948242188,554.4400024414062,125.1408920288086,15.325675964355469,74.33995819091797,127.51329040527344,31.92037582397461,122.95608520507812,392.2445983886719,17.295454025268555,482.35113525390625,238.2100067138672,367.9149475097656,218.90367126464844,45.69496154785156,43.883522033691406,47.79689025878906
2021-04-20,130.0430908203125,111.4721450805664,514.2100219726562,166.7344970703125,34.281341552734375,48.47893142700195,353.4036865234375,226.33819580078125,45.92182922363281,84.9522476196289,210.9490203857422,180.55943298339844,114.00384521484375,292.1236572265625,57.02643966674805,134.1105194091797,47.68595504760742,182.3065643310547,367.996337890625,211.5970458984375,113.6136703491211,301.2303161621094,66.38136291503906,249.2554168701172,549.5700073242188,119.98686218261719,15.135623931884766,74.80252075195312,128.35899353027344,32.002357482910156,123.98216247558594,389.3727722167969,17.237777709960938,477.12841796875,239.663330078125,374.228759765625,216.47023010253906,45.69496154785156,44.22275924682617,46.78983688354492
2021-04-21,130.424072265625,113.8873519897461,512.3400268554688,168.1009979248047,34.85750198364258,48.92648696899414,355.64739990234375,228.919677734375,46.04597473144531,86.12596893310547,213.17324829101562,180.8755340576172,113.98694610595703,293.91815185546875,57.93595886230469,135.25152587890625,48.07328414916992,182.63172912597656,374.3180236816406,210.91595458984375,115.35842895507812,300.05584716796875,66.93896484375,251.49453735351562,508.8999938964844,122.62049865722656,15.324427604675293,72.36701202392578,129.47775268554688,32.41233825683594,123.17210388183594,393.0570373535156,17.36465835571289,475.1996154785156,248.0399932861328,376.3804931640625,220.51303100585938,45.49932098388672,44.35153579711914,47.390682220458984
2021-04-22,128.90003967285156,114.72340393066406,507.2900085449219,165.45199584960938,34.53341293334961,48.69375991821289,352.9568786621094,229.70407104492188,45.664695739746094,84.63367462158203,220.60467529296875,180.52978515625,112.72594451904297,289.869384765625,56.908203125,132.4034881591797,47.92363739013672,178.9016571044922,374.572021484375,211.55165100097656,115.00416564941406,295.1290588378906,65.86599731445312,248.2034912109375,508.7799987792969,121.94084167480469,14.815378189086914,70.67723846435547,128.67613220214844,31.682586669921875,121.94927215576172,389.46722412109375,18.08554458618164,478.9583435058594,239.89666748046875,374.23822021484375,220.62937927246094,44.8262939453125,43.87095642089844,46.772911071777344
2021-04-23,131.2252197265625,114.54691314697266,515.8400268554688,167.04400634765625,35.27162170410156,48.684810638427734,354.8773193359375,231.8486785888672,46.028236389160156,85.1366958618164,226.58816528320312,180.78662109375,115.08094024658203,292.0606994628906,53.87952423095703,134.9370880126953,47.950050354003906,180.49888610839844,378.1872253417969,213.0227508544922,116.1998291015625,299.71746826171875,65.79840087890625,252.04470825195312,505.54998779296875,122.89424896240234,15.229403495788574,70.77164459228516,128.46470642089844,31.698991775512695,121.32427978515625,393.68994140625,18.10860824584961,482.7961730957031,243.13333129882812,377.796142578125,222.98526000976562,44.841941833496094,43.94319152832031,47.02678680419922
2021-04-26,131.615966796875,113.8687973022461,515.7000122070312,170.4499969482422,35.47866439819336,48.62215042114258,350.3518981933594,233.7848358154297,45.7888298034668,85.11152648925781,225.12278747558594,182.02137756347656,115.64956665039062,288.54388427734375,53.442970275878906,135.26950073242188,47.237003326416016,179.064208984375,378.5877990722656,210.96136474609375,115.2432861328125,301.61846923828125,65.5027084350586,252.4307403564453,510.29998779296875,124.22525024414062,15.441651344299316,70.32796478271484,126.2888412475586,31.715381622314453,118.89668273925781,394.5118713378906,17.82602310180664,488.6816711425781,246.06666564941406,373.59637451171875,223.3148956298828,44.56021499633789,43.31813049316406,47.119869232177734
2021-04-27,131.29356384277344,113.05132293701172,517.3200073242188,170.8715057373047,35.901790618896484,48.604251861572266,351.9586486816406,232.543701171875,45.54942321777344,86.1008071899414,225.0530548095703,182.38685607910156,114.67436218261719,289.0848693847656,52.72444534301758,135.88943481445312,47.16658020019531,174.27249145507812,380.15118408203125,213.38600158691406,115.1104507446289,302.14599609375,65.35906982421875,252.83609008789062,505.54998779296875,124.70663452148438,15.34562873840332,71.00765228271484,125.87480163574219,31.52680015563965,118.82421112060547,394.4268493652344,17.745285034179688,484.90313720703125,234.913330078125,372.3129577636719,222.89797973632812,44.075008392333984,43.46575927734375,47.73765182495117
2021-04-28,130.50228881835938,112.81908416748047,515.47998046875,172.9250030517578,36.03681945800781,48.42522430419922,351.36920166015625,235.19473266601562,45.318885803222656,88.2135238647461,225.37574768066406,181.15211486816406,118.2923583984375,288.2913818359375,52.4061164855957,136.76992797851562,47.175384521484375,172.684814453125,386.5802307128906,211.05218505859375,116.1998291015625,305.659423828125,65.1309585571289,245.68443298339844,506.5199890136719,123.38513946533203,15.240874290466309,70.58283233642578,124.94102478027344,31.82197380065918,119.0234603881836,394.31341552734375,17.854860305786133,480.5311279296875,231.46665954589844,372.3978271484375,226.33006286621094,44.161102294921875,43.311851501464844,49.17628860473633
2021-04-29,130.404541015625,112.41035461425781,516.0900268554688,173.5655059814453,37.00908279418945,50.48398208618164,355.8852233886719,232.69265747070312,45.62922668457031,89.6219711303711,223.7969970703125,183.06845092773438,120.77658081054688,293.3681335449219,53.00639724731445,139.4293212890625,47.76518630981445,174.26290893554688,380.0339050292969,213.59486389160156,116.46552276611328,327.96429443359375,62.24995040893555,243.70594787597656,509.0,125.79219818115234,15.288764953613281,71.62125396728516,126.79976654052734,31.649782180786133,120.0289306640625,396.8263854980469,18.074005126953125,459.3533935546875,225.6666717529297,378.96636962890625,229.63607788085938,44.857601165771484,43.8583869934082,49.87869644165039
2021-04-30,128.43109130859375,111.54644012451172,508.3399963378906,173.37100219726562,36.48694610595703,50.26020050048828,354.5037536621094,228.681396484375,45.14154815673828,86.41100311279297,221.49432373046875,183.75001525878906,119.7939224243164,291.8622131347656,52.324256896972656,138.189453125,47.518707275390625,174.80807495117188,373.3017883300781,214.3848876953125,115.95181274414062,323.5550537109375,62.9427375793457,243.38739013671875,513.469970703125,125.18805694580078,14.974252700805664,71.54572296142578,126.99358367919922,31.690784454345703,120.85322570800781,394.218994140625,18.114377975463867,465.1300354003906,236.47999572753906,376.3710021972656,226.43673706054688,45.22541427612305,43.946327209472656,48.4400520324707
2021-05-03,129.4862060546875,111.03553771972656,503.4599914550781,169.32449340820312,36.51395034790039,50.63614273071289,361.3919982910156,222.16806030273438,45.37208938598633,88.473388671875,222.1310272216797,183.24624633789062,119.05084228515625,297.8135986328125,52.07869338989258,137.78517150878906,47.95884704589844,177.82083129882812,370.70281982421875,213.91268920898438,116.1998291015625,321.0668029785156,64.19314575195312,243.07858276367188,509.1099853515625,125.57512664794922,14.801910400390625,72.9994888305664,128.429443359375,32.6583251953125,122.28440856933594,395.0692443847656,18.166278839111328,462.3108825683594,228.3000030517578,383.07171630859375,225.51565551757812,45.327152252197266,44.64051818847656,49.777137756347656
2021-05-04,124.90426635742188,109.18695831298828,490.70001220703125,165.593505859375,36.91006088256836,50.68984603881836,357.552490234375,215.63485717773438,44.964202880859375,88.95967102050781,223.3172607421875,182.0016326904297,117.01693725585938,300.0679626464844,51.75127029418945,139.68984985351562,47.659549713134766,180.0015411376953,367.2928466796875,212.36892700195312,113.80848693847656,316.8665771484375,64.20161437988281,239.1505584716797,503.17999267578125,124.17803955078125,14.317546844482422,74.13228607177734,126.81736755371094,32.7567138671875,121.86773681640625,392.6319274902344,18.46616554260254,460.233642578125,224.53334045410156,388.205810546875,224.953369140625,45.85930252075195,44.200767517089844,50.09025955200195
2021-05-05,125.14852142333984,110.0880126953125,486.69000244140625,163.52699279785156,37.26115417480469,50.492923736572266,354.8943786621094,213.86753845214844,45.33662033081055,91.3490219116211,221.98275756835938,179.29505920410156,117.14069366455078,299.41876220703125,51.70579147338867,141.52264404296875,47.53630828857422,184.41070556640625,360.67803955078125,213.44049072265625,112.47999572753906,313.542236328125,65.64632415771484,237.87652587890625,496.0799865722656,124.80105590820312,14.424545288085938,74.75531768798828,126.75572204589844,32.77310562133789,120.88945770263672,392.7547607421875,18.471935272216797,462.6966552734375,223.64666748046875,389.30059814453125,222.21934509277344,45.92973327636719,44.16307067871094,51.59660339355469
2021-05-06,126.75074768066406,110.34812927246094,483.6099853515625,165.31849670410156,37.81930923461914,51.003135681152344,364.6694641113281,216.49868774414062,46.49818420410156,91.39933776855469,224.15463256835938,179.57162475585938,118.36392974853516,304.4053039550781,52.33538818359375,144.37071228027344,48.01167297363281,185.44366455078125,366.8727111816406,213.27703857421875,112.7457046508789,318.518798828125,65.71392059326172,241.02284240722656,499.54998779296875,126.00932312011719,14.488893508911133,75.2745132446289,128.22683715820312,32.45017623901367,122.41122436523438,395.89111328125,18.691082000732422,465.0410461425781,221.17999267578125,391.6316223144531,224.26499938964844,46.3992919921875,44.4784049987793,52.087432861328125
2021-05-07,127.4260025024414,110.49675750732422,488.7300109863281,164.58050537109375,37.97234344482422,52.01460647583008,366.15576171875,214.959716796875,47.376014709472656,92.2376937866211,225.45425415039062,182.58441162109375,119.2258071899414,305.91119384765625,52.77465057373047,144.86489868164062,47.98526382446289,186.90701293945312,366.79449462890625,213.25885009765625,112.21430206298828,317.5832214355469,66.24618530273438,243.65765380859375,503.8399963378906,130.08721923828125,14.777466773986816,75.89754486083984,128.22683715820312,32.773109436035156,122.4202651977539,398.7724609375,18.54690933227539,463.3692932128906,224.1233367919922,394.1609191894531,225.04063415527344,45.953216552734375,44.210365295410156,52.83213806152344
2021-05-10,124.1378173828125,110.48746490478516,479.3800048828125,159.52450561523438,37.85531234741211,51.4775390625,363.4499206542969,212.3682861328125,47.13660430908203,91.86043548583984,225.9339599609375,182.05101013183594,116.39115142822266,307.5973815917969,51.21895980834961,144.84690856933594,48.33738327026367,186.2757568359375,357.94219970703125,215.3202667236328,112.39144134521484,304.5347595214844,66.04341888427734,238.56178283691406,486.69000244140625,128.7562713623047,14.23224925994873,75.66155242919922,129.2487335205078,33.00495529174805,124.70291900634766,394.82366943359375,18.817962646484375,458.4432373046875,209.67999267578125,397.2187805175781,219.0781707763672,46.579280853271484,44.4058723449707,52.95909118652344
2021-05-11,123.2179183959961,109.97653198242188,485.19000244140625,161.19549560546875,37.42319869995117,51.468589782714844,360.3059387207031,214.02639770507812,46.843990325927734,89.45429229736328,224.9571075439453,179.45309448242188,114.7558822631836,298.1653747558594,50.36790084838867,142.43905639648438,47.81800079345703,186.2661895751953,359.18304443359375,212.36892700195312,110.90351104736328,305.09210205078125,65.44355010986328,237.6448516845703,495.0799865722656,129.4359130859375,14.272652626037598,73.33932495117188,128.30613708496094,32.58266830444336,124.08695983886719,391.2998962402344,18.604578018188477,458.9675598144531,205.73333740234375,388.5455627441406,218.6031036376953,45.812347412109375,44.005401611328125,51.275020599365234
2021-05-12,120.14505004882812,108.0815200805664,472.0899963378906,157.5970001220703,37.072105407714844,50.680904388427734,354.60858154296875,209.0421142578125,45.75336837768555,90.01600646972656,218.30197143554688,175.67971801757812,111.29246520996094,285.84771728515625,49.06843185424805,141.45980834960938,47.5715217590332,184.78369140625,348.4449768066406,206.99293518066406,109.04360961914062,301.1307373046875,65.89979553222656,230.66696166992188,484.9800109863281,125.91495513916016,13.726191520690918,72.45195007324219,127.05520629882812,32.86419677734375,122.77354431152344,382.9867248535156,18.43733787536621,449.8475341796875,196.6300048828125,382.5715026855469,213.9010467529297,45.71061706542969,42.86703109741211,51.549774169921875
2021-05-13,122.29801177978516,109.10334777832031,474.1600036621094,158.07350158691406,37.666263580322266,51.3701286315918,361.59210205078125,210.3527069091797,46.54252624511719,89.43753814697266,220.3865966796875,176.16372680664062,112.43019104003906,293.44024658203125,49.42532730102539,145.09848022460938,47.98526382446289,187.2718505859375,351.76702880859375,208.65480041503906,109.99127197265625,303.82806396484375,66.48274993896484,234.55648803710938,486.6600036621094,126.12256622314453,13.633159637451172,73.76411437988281,128.94039916992188,33.20368576049805,124.74822998046875,387.58734130859375,18.57574462890625,451.9643859863281,190.56333923339844,385.58221435546875,217.23126220703125,46.02364730834961,43.59231948852539,50.9144172668457
2021-05-14,124.72500610351562,109.90223693847656,486.55999755859375,161.14500427246094,38.134395599365234,52.524810791015625,366.2509460449219,216.11148071289062,46.90607452392578,91.7765884399414,221.1802978515625,171.58035278320312,115.12368774414062,291.826171875,50.65158462524414,147.3535614013672,48.178924560546875,188.49188232421875,355.5678405761719,210.4256134033203,110.94779205322266,314.4579772949219,66.14478302001953,239.49790954589844,493.3699951171875,128.3125762939453,14.209553718566895,74.47211456298828,129.13418579101562,33.13744354248047,125.01087188720703,393.5388488769531,18.593042373657227,454.0909729003906,196.5800018310547,386.75238037109375,220.33816528320312,45.92973327636719,43.99594497680664,52.176544189453125
2021-05-17,123.57022857666016,108.44380950927734,482.739990234375,163.51950073242188,38.47649383544922,49.642574310302734,365.8127136230469,213.5299530029297,46.941532135009766,92.90000915527344,218.85147094726562,168.00453186035156,115.38463592529297,288.5619812011719,50.633277893066406,147.946533203125,48.09969711303711,187.8386688232422,354.9718933105469,210.3892364501953,111.17807006835938,313.98016357421875,67.47967529296875,236.6314697265625,488.94000244140625,128.76568603515625,14.132232666015625,74.65149688720703,128.76422119140625,33.21195983886719,124.75728607177734,392.53741455078125,18.091306686401367,448.0076904296875,192.27667236328125,385.648193359375,219.85269165039062,45.34280014038086,43.797271728515625,53.3957405090332
2021-05-18,122.18058776855469,108.66675567626953,480.6199951171875,161.61399841308594,37.95433807373047,49.18606948852539,364.7170715332031,212.80517578125,46.93265914916992,90.10800170898438,217.99668884277344,167.6094207763672,114.4909439086914,285.6222229003906,50.18488311767578,145.86215209960938,47.83561325073242,186.97401428222656,354.7471618652344,210.6162567138672,111.46147155761719,308.5059814453125,67.06571960449219,234.60475158691406,486.2799987792969,127.96331787109375,13.982834815979004,74.28330993652344,128.18280029296875,33.16228103637695,123.4800796508789,389.155517578125,17.041698455810547,449.6793212890625,192.6233367919922,387.2998352050781,219.008056640625,44.748043060302734,44.749595642089844,51.88462448120117
2021-05-19,122.02400970458984,108.1093978881836,480.4700012207031,161.58999633789062,37.783294677734375,48.550540924072266,361.71588134765625,219.76528930664062,46.524784088134766,87.5790786743164,217.4733428955078,167.2044219970703,114.7533950805664,283.5483093261719,50.66073226928711,144.7480926513672,47.68595504760742,188.7800750732422,352.7050476074219,208.99984741210938,111.30207061767578,312.1189880371094,67.0488052368164,235.18511962890625,487.70001220703125,125.5090103149414,14.032718658447266,74.33049774169922,128.11233520507812,32.98012161254883,123.73371124267578,388.1351623535156,16.70144271850586,451.9940185546875,187.82000732421875,386.4692687988281,218.0565643310547,44.54457092285156,44.75275421142578,50.63966369628906
2021-05-20,124.58797454833984,109.4284896850586,491.6700134277344,162.38400268554688,37.693275451660156,49.266632080078125,365.4505615234375,222.18792724609375,46.861724853515625,87.88458251953125,222.34912109375,169.26890563964844,117.10838317871094,284.8558044433594,51.20064926147461,144.4965057373047,48.10850524902344,191.6813201904297,359.27099609375,210.8433074951172,112.21430206298828,317.11541748046875,67.3022689819336,238.4355010986328,501.6700134277344,125.8016586303711,14.578185081481934,74.3116455078125,129.69798278808594,33.22023391723633,125.0018539428711,392.3108215332031,17.093605041503906,460.2435302734375,195.5933380126953,385.65765380859375,219.85269165039062,44.442840576171875,44.910423278808594,50.519466400146484
2021-05-21,122.74816131591797,108.80608367919922,488.07000732421875,160.1540069580078,38.170413970947266,49.30243682861328,362.72589111328125,220.9964599609375,46.48931884765625,88.35981750488281,220.2993621826172,170.2962188720703,116.5621337890625,284.7385559082031,51.31962203979492,146.14065551757812,48.082096099853516,192.01754760742188,359.1733093261719,209.98968505859375,112.73684692382812,314.74658203125,66.89672088623047,237.16822814941406,497.8900146484375,125.225830078125,14.956543922424316,74.60427856445312,129.58346557617188,33.07947540283203,125.0018539428711,391.989501953125,17.30698585510254,457.3255920410156,193.6266632080078,388.4795837402344,220.1731414794922,44.5367431640625,44.699153900146484,50.58815002441406
2021-05-24,124.38245391845703,108.95471954345703,497.8299865722656,162.24949645996094,38.37745666503906,49.82158660888672,365.3268127441406,225.37509155273438,47.34054946899414,89.61578369140625,221.4681396484375,172.1829071044922,119.62244415283203,283.8999938964844,52.124916076660156,146.9312744140625,48.24055099487305,193.11273193359375,363.84368896484375,210.59811401367188,113.45423126220703,323.107177734375,66.76998901367188,242.59512329101562,502.8999938964844,126.5473861694336,15.575338363647461,74.93468475341797,130.2441864013672,32.963558197021484,124.96559143066406,395.9855651855469,17.157045364379883,457.4443054199219,202.14666748046875,387.8377685546875,222.6489715576172,44.59152603149414,44.702301025390625,51.18058776855469
2021-05-25,124.18673706054688,109.98583984375,505.0799865722656,162.95249938964844,37.81930923461914,49.857398986816406,367.1656188964844,226.0899658203125,47.26961135864258,88.14767456054688,222.54100036621094,174.0202178955078,119.74172973632812,285.6222229003906,52.04256057739258,145.41293334960938,48.23175048828125,191.38348388671875,358.8020324707031,210.80699157714844,113.71992492675781,326.25238037109375,65.47734832763672,243.50445556640625,501.3399963378906,126.79283142089844,15.611005783081055,74.41549682617188,130.64056396484375,32.56611251831055,125.39132690429688,395.10711669921875,17.024398803710938,458.9873352050781,201.56333923339844,389.8196105957031,222.357666015625,44.200233459472656,44.88519287109375,50.021484375
2021-05-26,124.1378173828125,108.4531021118164,506.9800109863281,163.25799560546875,37.8463134765625,50.88676452636719,367.3941650390625,228.0459442138672,46.91493606567383,88.35981750488281,219.60159301757812,174.31654357910156,120.95750427246094,286.145263671875,52.08830642700195,145.3949737548828,48.44300842285156,193.08387756347656,354.3367919921875,210.99769592285156,111.83345794677734,326.12298583984375,65.2492446899414,243.28195190429688,502.3599853515625,129.21878051757812,15.663130760192871,74.82140350341797,130.64056396484375,32.22661209106445,125.11054229736328,395.89111328125,17.041698455810547,454.7042541503906,206.3766632080078,389.97064208984375,220.46441650390625,44.106319427490234,44.83158493041992,50.605323791503906
2021-05-27,122.60137176513672,107.46843719482422,498.2799987792969,161.5054931640625,38.30543518066406,51.32537841796875,369.18536376953125,224.22332763671875,46.92379379272461,87.41783905029297,222.61949157714844,176.85519409179688,119.4156723022461,287.4437255859375,52.829559326171875,147.65902709960938,48.84796142578125,191.3642578125,353.70172119140625,213.27703857421875,110.84149932861328,331.1890869140625,64.14246368408203,241.17311096191406,503.8599853515625,128.90725708007812,15.451629638671875,74.55709075927734,129.06375122070312,32.003047943115234,122.26628112792969,396.09893798828125,17.133974075317383,467.3555908203125,210.28334045410156,389.4893493652344,220.260498046875,44.051536560058594,44.68022918701172,50.27906036376953
2021-05-28,121.94572448730469,108.36021423339844,504.5799865722656,161.15350341796875,38.161407470703125,51.32537841796875,360.3915710449219,236.40606689453125,46.90607452392578,88.07978820800781,223.4132080078125,176.46994018554688,119.86550903320312,287.57000732421875,52.271339416503906,147.56021118164062,48.67190933227539,191.88304138183594,352.31427001953125,213.56919860839844,112.11686706542969,327.1879577636719,64.11711120605469,241.5310516357422,502.80999755859375,129.0728302001953,16.20635223388672,74.33049774169922,130.32350158691406,32.06929397583008,122.14855194091797,396.8074951171875,16.972497940063477,464.4079284667969,208.4066619873047,388.75323486328125,220.68771362304688,44.20805740356445,44.78744888305664,50.11592483520508
2021-06-01,121.62276458740234,98.27198028564453,495.9100036621094,160.9324951171875,38.6385383605957,50.97628402709961,360.353515625,234.51954650878906,46.65779113769531,90.5068588256836,213.8797149658203,176.65762329101562,120.7726058959961,285.22552490234375,52.060855865478516,149.1864013671875,48.6630973815918,190.6149444580078,351.5423583984375,212.9757080078125,110.52268981933594,327.5860595703125,63.51726150512695,239.32542419433594,499.0799865722656,127.22837829589844,16.226308822631836,75.1140365600586,130.0503692626953,31.878849029541016,120.36407470703125,396.45794677734375,16.909059524536133,442.1618347167969,207.96665954589844,383.84564208984375,220.0371856689453,44.12197494506836,44.6707649230957,51.910377502441406
2021-06-02,122.38609313964844,99.30309295654297,495.7699890136719,161.69949340820312,38.65653610229492,50.74354553222656,362.6019592285156,232.9508056640625,46.959266662597656,91.72040557861328,211.08859252929688,174.840087890625,120.3486328125,283.92926025390625,52.60076904296875,149.19537353515625,48.856754302978516,191.29702758789062,358.4404602050781,213.46878051757812,109.6458740234375,327.6059875488281,64.10020446777344,239.22872924804688,499.239990234375,126.90676879882812,16.738849639892578,75.77484893798828,130.57009887695312,32.118980407714844,120.88945770263672,397.0813903808594,17.076305389404297,444.33795166015625,201.7066650390625,383.0245056152344,222.97906494140625,44.33326721191406,44.5730094909668,52.32250213623047
2021-06-03,120.8985824584961,101.43962860107422,493.1400146484375,159.35049438476562,39.099517822265625,50.47502517700195,365.7269287109375,229.19769287109375,47.28734588623047,91.30457305908203,210.2163543701172,174.08938598632812,119.52005767822266,282.29766845703125,51.466033935546875,149.29421997070312,48.97999954223633,194.72662353515625,353.5258483886719,212.2543487548828,108.99932861328125,324.51055908203125,65.44159698486328,237.69058227539062,489.42999267578125,126.90676879882812,16.929895401000977,76.54889678955078,131.0359649658203,32.26802062988281,123.05435943603516,395.607666015625,16.857152938842773,440.5000305175781,190.94667053222656,385.0159606933594,221.47415161132812,44.59152603149414,44.65184020996094,52.528564453125
2021-06-04,123.1983413696289,101.52323913574219,504.5,160.31100463867188,39.11759948730469,51.021034240722656,369.2044372558594,235.7904510498047,47.943504333496094,92.03440856933594,211.31541442871094,175.01788330078125,121.8636245727539,281.91693115234375,52.500118255615234,149.53675842285156,49.508182525634766,194.0733184814453,357.6294860839844,213.10353088378906,109.69014739990234,328.8003845214844,65.61868286132812,242.60482788085938,494.739990234375,126.50003051757812,17.536970138549805,78.24810791015625,131.1868438720703,32.41706085205078,123.14492797851562,399.22589111328125,16.88022232055664,443.892822265625,199.68333435058594,382.826416015625,223.44509887695312,44.841941833496094,44.73067855834961,52.7603874206543
2021-06-07,123.20812225341797,102.18280792236328,509.4700012207031,159.90049743652344,38.98198699951172,50.949432373046875,362.4209289550781,236.44577026367188,47.81049346923828,91.44036865234375,209.5447540283203,174.83021545410156,122.57588958740234,280.9651794433594,52.2438850402832,148.8360137939453,49.33211898803711,213.7669677734375,355.7339782714844,211.5603485107422,109.78755950927734,335.0011291503906,64.45877838134766,245.5262451171875,494.6600036621094,126.69869232177734,17.577625274658203,79.23931884765625,131.10694885253906,32.28458023071289,123.57064819335938,398.8385925292969,16.770648956298828,439.6295471191406,201.7100067138672,377.7394714355469,224.5907745361328,44.763694763183594,44.43110656738281,52.416954040527344
2021-06-08,124.0301742553711,100.23202514648438,509.20001220703125,163.20550537109375,38.765018463134766,50.510833740234375,361.75408935546875,234.7379913330078,47.99669647216797,92.27203369140625,209.50985717773438,174.17828369140625,123.40894317626953,281.8172302246094,52.161521911621094,148.2430419921875,48.98880386352539,212.01852416992188,356.886962890625,212.42784118652344,107.8745346069336,332.1147155761719,64.10462188720703,244.3267364501953,492.3900146484375,126.13116455078125,17.41600799560547,79.87178802490234,129.8824005126953,32.16865539550781,122.13946533203125,398.92352294921875,16.71297836303711,436.217041015625,201.19667053222656,379.145751953125,225.29953002929688,44.72456741333008,44.09370040893555,53.3442268371582
2021-06-09,124.41181945800781,101.30030822753906,514.6799926757812,164.0574951171875,38.25876235961914,50.35865783691406,362.001708984375,234.41033935546875,47.8991584777832,91.4658203125,209.94595336914062,173.8917999267578,123.83390808105469,278.59027099609375,52.161521911621094,146.39224243164062,48.839149475097656,217.11007690429688,355.001220703125,211.35948181152344,109.03475189208984,328.7008361816406,65.55670166015625,245.3134002685547,485.80999755859375,124.70291900634766,17.321455001831055,79.7868423461914,129.64280700683594,32.963558197021484,122.09416961669922,398.3283996582031,16.730281829833984,443.34881591796875,199.5933380126953,378.5417175292969,225.55197143554688,44.64630126953125,43.85719299316406,53.79069519042969
